source_sheet_name,source_row_number,application_term,level,decision,school,parent_qa_requires_review,parent_qa_issue_count,record_index,property_type,property_location,property_lot_section_block_number,property_owned_shares,property_inherited,property_owned,property_area_raw,property_area,property_estimated_present_value_raw,property_estimated_present_value,property_estimated_value_currency_signal,property_estimated_value_currency_guess,property_mortgaged,property_is_mortgaged_flag,property_rented_income_raw,property_rented_income,property_planted_income_raw,property_planted_income,property_parse_method,property_review_flag,property_review_reasons,property_raw_block
Export,836,202510,Undergraduate,awarded,"College Mariste Champville, Antelias",0,0,1,Apartment,Mount-Lebanon Matn,,,,,134,134.0,120000,120000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 311, 10, C508
Owned:
Area: 134
Estimated Present Value: 120000
Mortgaged: No"
Export,836,202510,Undergraduate,awarded,"College Mariste Champville, Antelias",0,0,2,Apartment,Mount-Lebanon Chouf,,,,,90000,90000.0,40000,40000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info: The deed is not finable, I will send it via mail as soon as I find it.
Owned shares: 480
Location: Mount-Lebanon Chouf
Lot, Section, Block Number: 187
Owned:
Area: 90000
Estimated Present Value: 40000
Mortgaged: No"
Export,837,202610,Undergraduate,denied,New English School,0,0,1,Apartment,Mount-Lebanon Aley,,,,,133 Sq.m,133.0,"$100,000",100000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 4731--16-2
Owned:
Area: 133 Sq.m
Estimated Present Value: $100,000
Mortgaged: No"
Export,838,202710,Undergraduate,,"Hariri School III, Tareek Al Jadeeda",1,1,1,Apartment,Beirut Mazraa,,,,,108,108.0,130000,130000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Beirut Mazraa
Lot, Section, Block Number: 471-4-/
Owned:
Area: 108
Estimated Present Value: 130000
Mortgaged: No"
Export,838,202710,Undergraduate,,"Hariri School III, Tareek Al Jadeeda",1,1,2,House,Beirut Mazraa,,,,,131,131.0,350000,350000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares: 369
Location: Beirut Mazraa
Lot, Section, Block Number: 4307-/-/
Inherited: 2001
Owned: 2001
Area: 131
Estimated Present Value: 350000
Mortgaged: No"
Export,838,202710,Undergraduate,,"Hariri School III, Tareek Al Jadeeda",1,1,3,Apartment,Beirut Mazraa,,,,,168,168.0,150000,150000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 800
Location: Beirut Mazraa
Lot, Section, Block Number: 4894-21-/
Owned:
Area: 168
Estimated Present Value: 150000
Mortgaged: No"
Export,840,202610,Undergraduate,denied,"Saint Mary's Orthodox College (SMOC), Beirut",0,0,1,House,Beirut Mazraa,,,,,144,144.0,"200,000$",200000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares:
Location: Beirut Mazraa
Lot, Section, Block Number: 4951-22-BLOCK B
Owned:
Area: 144
Estimated Present Value: 200,000$
Mortgaged: No"
Export,841,202710,Undergraduate,denied,"College Notre Dame de Jamhour, Baabda",0,0,1,Apartment,Mount-Lebanon Baabda,,,,,190,190.0,175000,175000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 1358, 7, B
Owned:
Area: 190
Estimated Present Value: 175000
Mortgaged: No"
Export,842,202610,Undergraduate,awarded,"Jesus & Mary School, Rabweh",0,0,1,Apartment,Mount-Lebanon Matn,,,,,127,127.0,"$100,000",100000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 2686/10
Owned:
Area: 127
Estimated Present Value: $100,000
Mortgaged: No"
Export,843,202610,Undergraduate,awarded,"Lycée Franco Libanais, Verdun",0,0,1,House,Mount-Lebanon Baabda,,,,,263,263.0,400 000,400.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares:
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: 45
Owned:
Area: 263
Estimated Present Value: 400 000
Mortgaged: No"
Export,843,202610,Undergraduate,awarded,"Lycée Franco Libanais, Verdun",0,0,2,Land,South Lebanon Saida,,,,,1148,1148.0,100 000,100.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: South Lebanon Saida
Lot, Section, Block Number: 62
Inherited: 2011
Owned: 2011
Area: 1148
Estimated Present Value: 100 000
Mortgaged: No"
Export,844,202610,Undergraduate,awarded,"College Universel, Shheem",0,0,1,Land,Mount-Lebanon Chouf,,,,,1390,1390.0,28000,28000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares:
Location: Mount-Lebanon Chouf
Lot, Section, Block Number: 1608
Inherited: 2004
Owned: 2004
Area: 1390
Estimated Present Value: 28000
Mortgaged: No"
Export,844,202610,Undergraduate,awarded,"College Universel, Shheem",0,0,2,Land,Mount-Lebanon Chouf,,,,,600,600.0,6000,6000.0,,unknown,no,0,,,200,200.0,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 1200
Location: Mount-Lebanon Chouf
Lot, Section, Block Number: 5549
Inherited: 2004
Owned: 2004
Area: 600
Estimated Present Value: 6000
Mortgaged: No
Planted - Income: 200"
Export,844,202610,Undergraduate,awarded,"College Universel, Shheem",0,0,3,Land,Mount-Lebanon Chouf,,,,,60,60.0,10000,10000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 250
Location: Mount-Lebanon Chouf
Lot, Section, Block Number: 2987
Inherited: 2004
Area: 60
Estimated Present Value: 10000
Mortgaged: No
Planted - Income:"
Export,844,202610,Undergraduate,awarded,"College Universel, Shheem",0,0,4,Land,Mount-Lebanon Chouf,,,,,1040,1040.0,21000,21000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Mount-Lebanon Chouf
Lot, Section, Block Number: 6006
Owned:
Area: 1040
Estimated Present Value: 21000
Mortgaged: No"
Export,844,202610,Undergraduate,awarded,"College Universel, Shheem",0,0,5,Land,Mount-Lebanon Chouf,,,,,1620,1620.0,32400,32400.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Mount-Lebanon Chouf
Lot, Section, Block Number: 854
Owned:
Area: 1620
Estimated Present Value: 32400
Mortgaged: No"
Export,844,202610,Undergraduate,awarded,"College Universel, Shheem",0,0,6,Apartment,Mount-Lebanon Chouf,,,,,140,140.0,40000,40000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 800
Location: Mount-Lebanon Chouf
Lot, Section, Block Number: 7259
Inherited: 2022
Area: 140
Estimated Present Value: 40000
Mortgaged: No"
Export,846,202711,Professional,denied,,1,3,1,Apartment,Mount-Lebanon Matn,,,,,177,177.0,"200,000",200000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 906 section 10
Owned:
Area: 177
Estimated Present Value: 200,000
Mortgaged: No"
Export,846,202711,Professional,denied,,1,3,2,Apartment,Mount-Lebanon Matn,,,,,147,147.0,"75,000",75000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 2369 section 11
Inherited: 2009
Owned: 2009
Area: 147
Estimated Present Value: 75,000
Mortgaged: No"
Export,846,202711,Professional,denied,,1,3,3,Business Premises,Mount-Lebanon Jbeil,,,,,1993,1993.0,"498,000",498000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Business Premises
Info:
Owned shares: 1200
Location: Mount-Lebanon Jbeil
Lot, Section, Block Number: 454
Owned:
Area: 1993
Estimated Present Value: 498,000
Mortgaged: No"
Export,846,202711,Professional,denied,,1,3,4,Land,Mount-Lebanon Kesrouane,,,,,1700,1700.0,"250,000",250000.0,,unknown,no,0,,,0,0.0,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 800
Location: Mount-Lebanon Kesrouane
Lot, Section, Block Number: 287
Owned:
Area: 1700
Estimated Present Value: 250,000
Mortgaged: No
Planted - Income: 0"
Export,847,202610,Undergraduate,denied,"Secondary Evangelical School Zahle, Zahle",0,0,1,Land,Beqaa Zahleh,,,,,29392,29392.0,"350,000$",350000.0,usd,usd,no,0,,,"18,000",18000.0,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares:
Location: Beqaa Zahleh
Lot, Section, Block Number: 3721
Inherited: 2017
Owned: 2017
Area: 29392
Estimated Present Value: 350,000$
Mortgaged: No
Planted - Income: 18,000"
Export,847,202610,Undergraduate,denied,"Secondary Evangelical School Zahle, Zahle",0,0,2,Land,Beqaa Zahleh,,,,,955,955.0,"50,000$",50000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Beqaa Zahleh
Lot, Section, Block Number: 2753
Inherited: 2014
Owned: 2014
Area: 955
Estimated Present Value: 50,000$
Mortgaged: No"
Export,847,202610,Undergraduate,denied,"Secondary Evangelical School Zahle, Zahle",0,0,3,Land,Beqaa Zahleh,,,,,22404,22404.0,10000$,10000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 50
Location: Beqaa Zahleh
Lot, Section, Block Number: 1039
Owned:
Area: 22404
Estimated Present Value: 10000$
Mortgaged: No
Planted - Income:"
Export,847,202610,Undergraduate,denied,"Secondary Evangelical School Zahle, Zahle",0,0,4,Land,Beqaa Zahleh,,,,,1500,1500.0,30000,30000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 1200
Location: Beqaa Zahleh
Lot, Section, Block Number: 1851
Inherited: 1998
Area: 1500
Estimated Present Value: 30000
Mortgaged: No"
Export,847,202610,Undergraduate,denied,"Secondary Evangelical School Zahle, Zahle",0,0,5,Land,Beqaa Zahleh,,,,,29859,29859.0,"100,000$",100000.0,usd,usd,no,0,"1,000",1000.0,"1,000",1000.0,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 857
Location: Beqaa Zahleh
Lot, Section, Block Number: 844
Inherited: 2019
Area: 29859
Estimated Present Value: 100,000$
Mortgaged: No
Rented: 1,000
Planted - Income: 1,000"
Export,849,202510,Undergraduate,denied,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",0,0,1,Apartment,Mount-Lebanon Matn,,,,,214+14,228.0,"275,000",275000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2,400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 2565/8a and 2565/5b (Storage Area)
Owned:
Area: 214+14
Estimated Present Value: 275,000
Mortgaged: No"
Export,849,202510,Undergraduate,denied,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",0,0,2,Apartment,Mount-Lebanon Matn,,,,,164,164.0,"120,000",120000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 75/12
Owned:
Area: 164
Estimated Present Value: 120,000
Mortgaged: No"
Export,849,202510,Undergraduate,denied,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",0,0,3,House,Mount-Lebanon Matn,,,,,250 (house) + 1200 (land),250.0,"200,000",200000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares: 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 638
Owned:
Area: 250 (house) + 1200 (land)
Estimated Present Value: 200,000
Mortgaged: No"
Export,849,202510,Undergraduate,denied,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",0,0,4,Land,Mount-Lebanon Matn,,,,,1600,1600.0,"100,000",100000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 637
Owned:
Area: 1600
Estimated Present Value: 100,000
Mortgaged: No"
Export,850,202610,Undergraduate,awarded,"College Melkart, Louaize",0,0,1,Apartment,Mount-Lebanon Matn,,,,,110,110.0,65000,65000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 896
Owned:
Area: 110
Estimated Present Value: 65000
Mortgaged: No"
Export,851,202710,Undergraduate,awarded,"College Notre Dame de Louaize (NDL), Zouk Mosbeh",0,0,1,House,Mount-Lebanon Kesrouane,,,,,187,187.0,"170,000$",170000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares:
Location: Mount-Lebanon Kesrouane
Lot, Section, Block Number: Real Eastate Lot number : 1338 / Section Number : 4
Owned:
Area: 187
Estimated Present Value: 170,000$
Mortgaged: No"
Export,852,202611,Professional,awarded,,1,2,1,Apartment,Mount-Lebanon Kesrouane,,,,,260,260.0,170 000 USD,170.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Kesrouane
Lot, Section, Block Number: 2926- zouk mkayel-blockA- 15
Owned:
Area: 260
Estimated Present Value: 170 000 USD
Mortgaged: No"
Export,852,202611,Professional,awarded,,1,2,2,Apartment,Mount-Lebanon Kesrouane,,,,,156,156.0,50 000 USD,50.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Mount-Lebanon Kesrouane
Lot, Section, Block Number: 1678 faraya- 12- blockB
Inherited: 2010
Owned: 2010
Area: 156
Estimated Present Value: 50 000 USD
Mortgaged: No"
Export,853,202610,Undergraduate,awarded,"Saint Mary's Orthodox College (SMOC), Beirut",0,0,1,Apartment,Beirut Zarif,,,,,195,195.0,200000,200000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Beirut Zarif
Lot, Section, Block Number: 3767-9
Owned:
Area: 195
Estimated Present Value: 200000
Mortgaged: No"
Export,853,202610,Undergraduate,awarded,"Saint Mary's Orthodox College (SMOC), Beirut",0,0,2,Apartment,Beirut Batrakieh,,,,,155,155.0,38000,38000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 700
Location: Beirut Batrakieh
Lot, Section, Block Number: 1112-10
Inherited: 2017
Owned: 2017
Area: 155
Estimated Present Value: 38000
Mortgaged: No"
Export,853,202610,Undergraduate,awarded,"Saint Mary's Orthodox College (SMOC), Beirut",0,0,3,Apartment,Mount-Lebanon Aley,,,,,118,118.0,35000,35000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 4367-11
Owned:
Area: 118
Estimated Present Value: 35000
Mortgaged: No"
Export,853,202610,Undergraduate,awarded,"Saint Mary's Orthodox College (SMOC), Beirut",0,0,4,Apartment,Mount-Lebanon Aley,,,,,112,112.0,40000,40000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Mount-Lebanon Aley
Lot, Section, Block Number: 3199-5
Owned:
Area: 112
Estimated Present Value: 40000
Mortgaged: No"
Export,855,202610,Undergraduate,,"The National Evangelical School in Nabatieh, Nabatieh",1,1,1,House,Nabatieh Nabatieh,,,,,125,125.0,50000,50000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares:
Location: Nabatieh Nabatieh
Lot, Section, Block Number: 1440
Inherited: 2010
Owned: 2010
Area: 125
Estimated Present Value: 50000
Mortgaged: No"
Export,855,202610,Undergraduate,,"The National Evangelical School in Nabatieh, Nabatieh",1,1,2,Land,Nabatieh Nabatieh,,,,,1000,1000.0,7000,7000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 800
Location: Nabatieh Nabatieh
Lot, Section, Block Number: 181
Inherited: 2010
Owned: 2010
Area: 1000
Estimated Present Value: 7000
Mortgaged: No"
Export,856,202610,Undergraduate,awarded,"Rafic Hariri High School (RHHS), Saida",0,0,1,House,South Lebanon Saida,,,,,213,213.0,$35000,35000.0,usd,usd,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares:
Location: South Lebanon Saida
Lot, Section, Block Number: 12/7
Owned:
Area: 213
Estimated Present Value: $35000
Mortgaged: No"
Export,856,202610,Undergraduate,awarded,"Rafic Hariri High School (RHHS), Saida",0,0,2,Business Premises,South Lebanon Saida,,,,,98,98.0,25000,25000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Business Premises
Info:
Owned shares: 2400
Location: South Lebanon Saida
Lot, Section, Block Number: 12/5
Inherited: 2017
Owned: 2017
Area: 98
Estimated Present Value: 25000
Mortgaged: No"
Export,856,202610,Undergraduate,awarded,"Rafic Hariri High School (RHHS), Saida",0,0,3,Land,South Lebanon Saida,,,,,809,809.0,25000,25000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: South Lebanon Saida
Lot, Section, Block Number: 2849
Inherited: 2005
Area: 809
Estimated Present Value: 25000
Mortgaged: No
Planted - Income:"
Export,856,202610,Undergraduate,awarded,"Rafic Hariri High School (RHHS), Saida",0,0,4,Land,South Lebanon Saida,,,,,804,804.0,30000,30000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: South Lebanon Saida
Lot, Section, Block Number: 1052
Owned:
Area: 804
Estimated Present Value: 30000
Mortgaged: No"
Export,856,202610,Undergraduate,awarded,"Rafic Hariri High School (RHHS), Saida",0,0,5,Land,South Lebanon Saida,,,,,864,864.0,30000,30000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: South Lebanon Saida
Lot, Section, Block Number: 1053
Owned:
Area: 864
Estimated Present Value: 30000
Mortgaged: No"
Export,857,202610,Undergraduate,denied,"Adma International School (AIS), Adma",0,0,1,Apartment,Mount-Lebanon Kesrouane,,,,,337,337.0,325000,325000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Kesrouane
Lot, Section, Block Number: 922, 5, A
Owned:
Area: 337
Estimated Present Value: 325000
Mortgaged: No"
Export,857,202610,Undergraduate,denied,"Adma International School (AIS), Adma",0,0,2,Apartment,Mount-Lebanon Matn,,,,,90,90.0,35000,35000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Apartment
Info:
Owned shares: 2400
Location: Mount-Lebanon Matn
Lot, Section, Block Number: 2993, 6, no block number
Inherited: 2010
Owned: 2010
Area: 90
Estimated Present Value: 35000
Mortgaged: No"
Export,857,202610,Undergraduate,denied,"Adma International School (AIS), Adma",0,0,3,House,North Lebanon Batroun,,,,,230,230.0,120000,120000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares: 2400
Location: North Lebanon Batroun
Lot, Section, Block Number: 261, no section number, no block number
Inherited: 2010
Area: 230
Estimated Present Value: 120000
Mortgaged: No"
Export,857,202610,Undergraduate,denied,"Adma International School (AIS), Adma",0,0,4,Land,North Lebanon Batroun,,,,,1000,1000.0,25000,25000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: North Lebanon Batroun
Lot, Section, Block Number: 501, no section number, no block number
Owned:
Area: 1000
Estimated Present Value: 25000
Mortgaged: No"
Export,857,202610,Undergraduate,denied,"Adma International School (AIS), Adma",0,0,5,Land,North Lebanon Batroun,,,,,350,350.0,5000,5000.0,,unknown,no,0,,,,,property_section_key_value,1,unknown_labels,"Type: Land
Info:
Owned shares: 2400
Location: North Lebanon Batroun
Lot, Section, Block Number: 472, no section number, no block number
Owned:
Area: 350
Estimated Present Value: 5000
Mortgaged: No"
Export,858,202610,Undergraduate,awarded,"Amjad School, Choueifat",0,0,1,House,Beirut Tallet El-Khayat,,,,,125,125.0,125000 $,125000.0,usd,usd,yes,1,,,,,property_section_key_value,1,unknown_labels,"Type: House
Info:
Owned shares:
Location: Beirut Tallet El-Khayat
Lot, Section, Block Number: 281 - 14 - A
Owned:
Area: 125
Estimated Present Value: 125000 $
Mortgaged: Yes"
