source_row_number,field_name,issue_code,raw_value,detail
2023,School,school_missing_undergraduate,,School is blank for an undergraduate application
2024,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2024,School,school_missing,,School is blank in the source export
2025,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2025,School,school_missing,,School is blank in the source export
2027,Decision,decision_missing_with_bin_status,,Decision is blank while Bin contains 'student_not_to_be_considered'
2029,Application Type,application_type_inferred_from_level,,Derived from level 'Professional'
2029,School,school_missing,,School is blank in the source export
2032,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2032,School,school_missing,,School is blank in the source export
2035,Decision,decision_missing_with_bin_status,,Decision is blank while Bin contains 'incomplete'
2039,Application Type,application_type_inferred_from_level,,Derived from level 'Undergraduate'
2039,Decision,decision_missing_with_bin_status,,Decision is blank while Bin contains 'awarded_donor_funded_scholarship'
2041,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2041,School,school_missing,,School is blank in the source export
2043,Application Type,application_type_inferred_from_level,,Derived from level 'Undergraduate'
2044,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2044,School,school_missing,,School is blank in the source export
2045,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2045,School,school_missing,,School is blank in the source export
2047,Application Type,application_type_inferred_from_level,,Derived from level 'Undergraduate'
2047,School,school_missing,,School is blank in the source export
2047,School,school_missing_undergraduate,,School is blank for an undergraduate application
2050,Decision,decision_missing_with_bin_status,,Decision is blank while Bin contains 'committee_early_applications'
2052,Application Type,application_type_inferred_from_level,,Derived from level 'Undergraduate'
2053,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2053,School,school_missing,,School is blank in the source export
2060,Decision,decision_missing_with_bin_status,,Decision is blank while Bin contains 'incomplete'
2063,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2063,School,school_missing,,School is blank in the source export
2068,Application Type,application_type_inferred_from_level,,Derived from level 'Undergraduate'
2070,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2070,School,school_missing,,School is blank in the source export
2074,Application Type,application_type_inferred_from_level,,Derived from level 'Professional'
2074,School,school_missing,,School is blank in the source export
2077,Application Type,application_type_inferred_from_level,,Derived from level 'Professional'
2077,School,school_missing,,School is blank in the source export
2079,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2079,School,school_missing,,School is blank in the source export
2080,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2080,School,school_missing,,School is blank in the source export
2084,Financial Assistants,likely_lbp_without_currency_marker,Mother Yearly 4475000000,financial_assistants_total_est_annual_amount=4475000000.0; currency_signal=none; currency_guess=likely_lbp_unmarked
2084,Properties,likely_lbp_without_currency_marker,"Type: Apartment
Info:
Owned shares:
Location: Mount-Lebanon Baabda
Lot, Section, Block Number: B
Owned:
Area: 215 sq.m
Estimated Present Value: 26,850,000,000
Mortgaged: No

Type: House
Info:
Owned shares: 2400
Location: Nabatieh Nabatieh
Lot, Section, Block Number: No block number
Owned:
Area: 150
Estimated Present Value: 8,950,000,000
Mortgaged: No",properties_total_estimated_value=35800000000.0; currency_signal=none; currency_guess=likely_lbp_unmarked
2087,Application Type,application_type_level_mismatch,Early Merit Sophomore,level=Graduate; application_type=Early Merit Sophomore
2091,Application Type,application_type_inferred_from_level,,Derived from level 'Professional'
2091,School,school_missing,,School is blank in the source export
2095,Decision,decision_missing_with_bin_status,,Decision is blank while Bin contains 'incomplete'
2100,Loans,likely_lbp_without_currency_marker,"Reason: Housing Loan
Source: Public Corporation for Housing
Mortgaged Asset: House
Start Date: 2012-07-06
End Date: 2042-07-06
Total Amount: 183,762,811 L.B.P.
Monthly Payment: 510,452 L.B.P.
Remaining Balance: 76,057,348 L.B.P.
Remaining Years: 18",loans_total_amount=183762811.0; currency_signal=none; currency_guess=likely_lbp_unmarked
2103,Decision,decision_missing_with_bin_status,,Decision is blank while Bin contains 'incomplete'
2104,Application Type,application_type_inferred_from_level,,Derived from level 'Professional'
2104,School,school_missing,,School is blank in the source export
2107,Application Type,application_type_inferred_from_level,,Derived from level 'Undergraduate'
2107,School,school_missing,,School is blank in the source export
2107,School,school_missing_undergraduate,,School is blank for an undergraduate application
2112,Application Type,application_type_inferred_from_level,,Derived from level 'Professional'
2112,School,school_missing,,School is blank in the source export
2117,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2117,School,school_missing,,School is blank in the source export
2127,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2127,School,school_missing,,School is blank in the source export
2128,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2128,School,school_missing,,School is blank in the source export
2129,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2129,School,school_missing,,School is blank in the source export
2133,Application Type,application_type_inferred_from_level,,Derived from level 'Professional'
2133,School,school_missing,,School is blank in the source export
2144,Decision,decision_missing_with_bin_status,,Decision is blank while Bin contains 'incomplete'
2145,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2145,School,school_missing,,School is blank in the source export
2148,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2148,School,school_missing,,School is blank in the source export
2158,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2158,School,school_missing,,School is blank in the source export
2160,Application Type,application_type_inferred_from_level,,Derived from level 'Undergraduate'
2160,School,school_missing,,School is blank in the source export
2160,School,school_missing_undergraduate,,School is blank for an undergraduate application
2161,Application Type,application_type_inferred_from_level,,Derived from level 'Undergraduate'
2161,School,school_missing,,School is blank in the source export
2161,School,school_missing_undergraduate,,School is blank for an undergraduate application
2162,Application Type,application_type_inferred_from_level,,Derived from level 'Undergraduate'
2162,School,school_missing,,School is blank in the source export
2162,School,school_missing_undergraduate,,School is blank for an undergraduate application
2167,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2167,School,school_missing,,School is blank in the source export
2173,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2173,School,school_missing,,School is blank in the source export
2174,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2174,School,school_missing,,School is blank in the source export
2176,Application Type,application_type_inferred_from_level,,Derived from level 'Undergraduate'
2177,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2177,School,school_missing,,School is blank in the source export
2180,Application Type,application_type_inferred_from_level,,Derived from level 'Undergraduate'
2180,School,school_missing,,School is blank in the source export
2180,School,school_missing_undergraduate,,School is blank for an undergraduate application
2185,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2185,School,school_missing,,School is blank in the source export
2190,Application Type,application_type_inferred_from_level,,Derived from level 'Undergraduate'
2190,School,school_missing,,School is blank in the source export
2190,School,school_missing_undergraduate,,School is blank for an undergraduate application
2191,Application Type,application_type_inferred_from_level,,Derived from level 'Professional'
2191,School,school_missing,,School is blank in the source export
2194,Application Type,application_type_inferred_from_level,,Derived from level 'Graduate'
2194,School,school_missing,,School is blank in the source export
2196,Application Type,application_type_inferred_from_level,,Derived from level 'Undergraduate'
2196,School,school_missing,,School is blank in the source export
2196,School,school_missing_undergraduate,,School is blank for an undergraduate application
