source_sheet_name,source_row_number,application_term,level,decision,school,parent_qa_requires_review,parent_qa_issue_count,record_index,loan_reason,loan_source,loan_mortgaged_asset,loan_start_date,loan_end_date,loan_total_amount_raw,loan_total_amount,loan_total_amount_currency_signal,loan_total_amount_currency_guess,loan_monthly_payment_raw,loan_monthly_payment,loan_remaining_balance_raw,loan_remaining_balance,loan_remaining_balance_is_duration_flag,loan_remaining_years_raw,loan_remaining_years,loan_parse_method,loan_review_flag,loan_review_reasons,loan_raw_block
Export,776,202610,Undergraduate,awarded,"Beirut Evangelical School for Boys and Girls (BESBG), Antelias",1,1,1,House Loan,Bank,Unknown,2015-08-24,2026-08-24,209000000,209000000.0,,likely_lbp_unmarked,1850000,1850000.0,37000000,37000000.0,0,1.5,1.5,loan_section_key_value,0,,"Reason: House Loan
Source: Bank
Mortgaged Asset: Unknown
Start Date: 2015-08-24
End Date: 2026-08-24
Total Amount: 209000000
Monthly Payment: 1850000
Remaining Balance: 37000000
Remaining Years: 1.5"
Export,784,202510,Undergraduate,awarded,Al-Hayat International School,0,0,1,N/A,N/A,N/A,,,N/A,,,,N/A,,N/A,,0,N/A,,loan_section_key_value,1,total_amount_unparsed; monthly_payment_unparsed; remaining_balance_unparsed; remaining_years_unparsed,"Reason: N/A
Source: N/A
Mortgaged Asset: N/A
Start Date:
End Date:
Total Amount: N/A
Monthly Payment: N/A
Remaining Balance: N/A
Remaining Years: N/A"
Export,786,202610,Undergraduate,denied,"College des Saints Coeurs Sioufi, Achrafieh",0,0,1,Personal Loan - Car purchase,HSBC Bank,0,2024-04-20,2028-04-20,"24,658$",24658.0,usd,usd,589$,589.0,"21,458$",21458.0,0,4,4.0,loan_section_key_value,0,,"Reason: Personal Loan - Car purchase
Source: HSBC Bank
Mortgaged Asset: 0
Start Date: 2024-04-20
End Date: 2028-04-20
Total Amount: 24,658$
Monthly Payment: 589$
Remaining Balance: 21,458$
Remaining Years: 4"
Export,796,202710,Undergraduate,awarded,"Ahliah School, Wadi Abou Jamil",0,0,1,Travel purposes,Qard Al Hassan,Gold,2025-07-08,2026-05-08,3233,3233.0,,unknown,323,323.0,2583,2583.0,0,8 months,8.0,loan_section_key_value,0,,"Reason: Travel purposes
Source: Qard Al Hassan
Mortgaged Asset: Gold
Start Date: 2025-07-08
End Date: 2026-05-08
Total Amount: 3233
Monthly Payment: 323
Remaining Balance: 2583
Remaining Years: 8 months"
Export,800,202710,Undergraduate,awarded,"Sagesse High School, Ain Saade",0,0,1,Housing,Byblos Bank,yes,2005-10-19,2035-10-19,83000000 LL,83000000.0,lbp,lbp,480000 LL,480000.0,51000000 LL,51000000.0,0,10,10.0,loan_section_key_value,0,,"Reason: Housing
Source: Byblos Bank
Mortgaged Asset: yes
Start Date: 2005-10-19
End Date: 2035-10-19
Total Amount: 83000000 LL
Monthly Payment: 480000 LL
Remaining Balance: 51000000 LL
Remaining Years: 10"
Export,802,202510,Graduate,awarded,,1,3,1,House purchase,BLC bank,"nothing, it is Iskan loan",2015-12-26,2027-10-31,"130,000,000 L.L",130000000.0,lbp,lbp,"991,711 L.L",991711.0,"40,000,000",40000000.0,0,3,3.0,loan_section_key_value,0,,"Reason: House purchase
Source: BLC bank
Mortgaged Asset: nothing, it is Iskan loan
Start Date: 2015-12-26
End Date: 2027-10-31
Total Amount: 130,000,000 L.L
Monthly Payment: 991,711 L.L
Remaining Balance: 40,000,000
Remaining Years: 3"
Export,820,202610,Undergraduate,awarded,"Eastwood College, Kfarshima",0,0,1,car loan,National bank of dubai,car,2022-02-01,2027-02-04,"$26,388",26388.0,usd,usd,$400,400.0,$8800,8800.0,0,2 years,2.0,loan_section_key_value,0,,"Reason: car loan
Source: National bank of dubai
Mortgaged Asset: car
Start Date: 2022-02-01
End Date: 2027-02-04
Total Amount: $26,388
Monthly Payment: $400
Remaining Balance: $8800
Remaining Years: 2 years"
Export,820,202610,Undergraduate,awarded,"Eastwood College, Kfarshima",0,0,2,personal loan,commercial bank of dubai,none,2020-03-01,2026-03-01,"$60,000",60000.0,usd,usd,"$1,111",1111.0,"$13,000",13000.0,0,1 year,1.0,loan_section_key_value,0,,"Reason: personal loan
Source: commercial bank of dubai
Mortgaged Asset: none
Start Date: 2020-03-01
End Date: 2026-03-01
Total Amount: $60,000
Monthly Payment: $1,111
Remaining Balance: $13,000
Remaining Years: 1 year"
Export,832,202710,Undergraduate,awarded,"Der Yassin Coeducational Secondary School UNRWA, Tyre",1,2,1,buy an appartment,UNRWA,YES,2016-10-01,2026-11-01,10000,10000.0,,unknown,82.92 $,82.92,876.64 $,876.64,0,1,1.0,loan_section_key_value,0,,"Reason: buy an appartment
Source: UNRWA
Mortgaged Asset: YES
Start Date: 2016-10-01
End Date: 2026-11-01
Total Amount: 10000
Monthly Payment: 82.92 $
Remaining Balance: 876.64 $
Remaining Years: 1"
Export,832,202710,Undergraduate,awarded,"Der Yassin Coeducational Secondary School UNRWA, Tyre",1,2,2,buy an appartment,Lebanese,Yes,2016-11-10,2036-10-10,78000000 LL,78000000.0,lbp,lbp,650000 LL,650000.0,30000000,30000000.0,0,11,11.0,loan_section_key_value,0,,"Reason: buy an appartment
Source: Lebanese
Mortgaged Asset: Yes
Start Date: 2016-11-10
End Date: 2036-10-10
Total Amount: 78000000 LL
Monthly Payment: 650000 LL
Remaining Balance: 30000000
Remaining Years: 11"
Export,837,202610,Undergraduate,denied,New English School,0,0,1,took out a loan to cover for debts,Commercial Facilities kuwait,none,2023-06-26,2027-07-25,"$22,516.23",22516.23,usd,usd,$469.90,469.9,"$14,789.45",14789.45,0,3 years,3.0,loan_section_key_value,0,,"Reason: took out a loan to cover for debts
Source: Commercial Facilities kuwait
Mortgaged Asset: none
Start Date: 2023-06-26
End Date: 2027-07-25
Total Amount: $22,516.23
Monthly Payment: $469.90
Remaining Balance: $14,789.45
Remaining Years: 3 years"
Export,863,202710,Undergraduate,,American Academy School,1,1,1,the loan is taken to address essential family and household expenses during a period of financial difficulty,bank,0,2024-08-22,2027-08-22,"250,000",250000.0,,unknown,"7,840.68",7840.68,"156,813.49",156813.49,0,1 year and 8 months,8.0,loan_section_key_value,0,,"Reason: the loan is taken to address essential family and household expenses during a period of financial difficulty
Source: bank
Mortgaged Asset: 0
Start Date: 2024-08-22
End Date: 2027-08-22
Total Amount: 250,000
Monthly Payment: 7,840.68
Remaining Balance: 156,813.49
Remaining Years: 1 year and 8 months"
Export,866,202710,Undergraduate,denied,"Antonine International School (AIS), Ajaltoun",0,0,1,New House,BOB bank,Baouchrieh - 1395- 15,2013-07-11,2026-05-08,147000$,147000.0,usd,usd,1233$,1233.0,9866$,9866.0,0,9 month,9.0,loan_section_key_value,0,,"Reason: New House
Source: BOB bank
Mortgaged Asset: Baouchrieh - 1395- 15
Start Date: 2013-07-11
End Date: 2026-05-08
Total Amount: 147000$
Monthly Payment: 1233$
Remaining Balance: 9866$
Remaining Years: 9 month"
Export,870,202610,Undergraduate,denied,"Le Lycee National, Choueifat",0,0,1,Apartment Loan,BBAC,"150,000",2013-11-05,2026-10-05,"150,000",150000.0,,unknown,19.23,19.23,443.52,443.52,0,2,2.0,loan_section_key_value,0,,"Reason: Apartment Loan
Source: BBAC
Mortgaged Asset: 150,000
Start Date: 2013-11-05
End Date: 2026-10-05
Total Amount: 150,000
Monthly Payment: 19.23
Remaining Balance: 443.52
Remaining Years: 2"
Export,872,202610,Undergraduate,denied,"Beirut Annuciation Orthodox College (BAC), Achrafieh",0,0,1,Education loan for Aya,UNFCU,N/A,2024-10-31,2025-09-30,21297.74,21297.74,,unknown,1774.82,1774.82,15973.28,15973.28,0,1,1.0,loan_section_key_value,0,,"Reason: Education loan for Aya
Source: UNFCU
Mortgaged Asset: N/A
Start Date: 2024-10-31
End Date: 2025-09-30
Total Amount: 21297.74
Monthly Payment: 1774.82
Remaining Balance: 15973.28
Remaining Years: 1"
Export,872,202610,Undergraduate,denied,"Beirut Annuciation Orthodox College (BAC), Achrafieh",0,0,2,Education loan,LAU,0,2024-09-15,2025-09-14,39252,39252.0,,unknown,0,0.0,39252,39252.0,0,TBD,,loan_section_key_value,1,remaining_years_unparsed,"Reason: Education loan
Source: LAU
Mortgaged Asset: 0
Start Date: 2024-09-15
End Date: 2025-09-14
Total Amount: 39252
Monthly Payment: 0
Remaining Balance: 39252
Remaining Years: TBD"
Export,872,202610,Undergraduate,denied,"Beirut Annuciation Orthodox College (BAC), Achrafieh",0,0,3,Education and expenses for my sister,Mother's Salary from UNICEF,0,2024-07-01,2025-08-01,32932.75,32932.75,,unknown,2744.4,2744.4,19210.75,19210.75,0,1,1.0,loan_section_key_value,0,,"Reason: Education and expenses for my sister
Source: Mother's Salary from UNICEF
Mortgaged Asset: 0
Start Date: 2024-07-01
End Date: 2025-08-01
Total Amount: 32932.75
Monthly Payment: 2744.4
Remaining Balance: 19210.75
Remaining Years: 1"
Export,880,202610,Undergraduate,denied,"Rafic Hariri High School (RHHS), Saida",0,0,1,Credit Card Loans,Saudi Awwal Bank (SAB),Credit Card,2024-10-17,2026-12-31,58168,58168.0,,unknown,2423,2423.0,58168,58168.0,0,2,2.0,loan_section_key_value,0,,"Reason: Credit Card Loans
Source: Saudi Awwal Bank (SAB)
Mortgaged Asset: Credit Card
Start Date: 2024-10-17
End Date: 2026-12-31
Total Amount: 58168
Monthly Payment: 2423
Remaining Balance: 58168
Remaining Years: 2"
Export,884,202610,Undergraduate,awarded,"Saint Mary's Orthodox College (SMOC), Beirut",0,0,1,Moving Houses,My Aunt,No Mortgaged Asset,2022-06-08,2037-01-01,125000 usd,125000.0,usd,usd,750 usd,750.0,112500 usd,112500.0,0,12,12.0,loan_section_key_value,0,,"Reason: Moving Houses
Source: My Aunt
Mortgaged Asset: No Mortgaged Asset
Start Date: 2022-06-08
End Date: 2037-01-01
Total Amount: 125000 usd
Monthly Payment: 750 usd
Remaining Balance: 112500 usd
Remaining Years: 12"
Export,884,202610,Undergraduate,awarded,"Saint Mary's Orthodox College (SMOC), Beirut",0,0,2,Living support,father's Brother in law,no Mortgaged Asset,2019-09-10,2030-01-01,75000 usd,75000.0,usd,usd,Whatever Possible (family loan),,75000,75000.0,0,5,5.0,loan_section_key_value,1,monthly_payment_unparsed,"Reason: Living support
Source: father's Brother in law
Mortgaged Asset: no Mortgaged Asset
Start Date: 2019-09-10
End Date: 2030-01-01
Total Amount: 75000 usd
Monthly Payment: Whatever Possible (family loan)
Remaining Balance: 75000
Remaining Years: 5"
Export,888,202710,Undergraduate,denied,"Lycee Emmanuel, Kfarshima",0,0,1,housing loan,Bank med,House,2008-06-01,2038-06-01,"75,000,000",75000000.0,,unknown,300L.l,,"30,000,000l.l",30000.0,0,15,15.0,loan_section_key_value,1,monthly_payment_unparsed,"Reason: housing loan
Source: Bank med
Mortgaged Asset: House
Start Date: 2008-06-01
End Date: 2038-06-01
Total Amount: 75,000,000
Monthly Payment: 300L.l
Remaining Balance: 30,000,000l.l
Remaining Years: 15"
Export,892,202610,Undergraduate,denied,"Houssameddine Hariri High School, Saida",0,0,1,Car Purchase,Abu Dhabi Islamic Bank,0,2023-01-16,2026-01-15,28000,28000.0,,unknown,697.97,697.97,"10,469.49",10469.49,0,2,2.0,loan_section_key_value,0,,"Reason: Car Purchase
Source: Abu Dhabi Islamic Bank
Mortgaged Asset: 0
Start Date: 2023-01-16
End Date: 2026-01-15
Total Amount: 28000
Monthly Payment: 697.97
Remaining Balance: 10,469.49
Remaining Years: 2"
Export,895,202610,Undergraduate,awarded,The International School of Choueifat - Choueifat,0,0,1,"Paying off debts, tuitions.",Emirates NBD Bank,0,2022-01-01,2025-03-20,"26,185 dirhams",26185.0,,unknown,1000-2000 dirhams,1500.0,"17,200",17200.0,0,unknown,,loan_section_key_value,1,remaining_years_unparsed,"Reason: Paying off debts, tuitions.
Source: Emirates NBD Bank
Mortgaged Asset: 0
Start Date: 2022-01-01
End Date: 2025-03-20
Total Amount: 26,185 dirhams
Monthly Payment: 1000-2000 dirhams
Remaining Balance: 17,200
Remaining Years: unknown"
Export,899,202710,Undergraduate,,"College Des Soeurs des Saints Coeurs (SSCC), Batroun",1,1,1,Educational loan,Lebanese American University,0,2022-03-29,2031-03-29,54115,54115.0,,unknown,0,0.0,54115,54115.0,0,9,9.0,loan_section_key_value,0,,"Reason: Educational loan
Source: Lebanese American University
Mortgaged Asset: 0
Start Date: 2022-03-29
End Date: 2031-03-29
Total Amount: 54115
Monthly Payment: 0
Remaining Balance: 54115
Remaining Years: 9"
Export,899,202710,Undergraduate,,"College Des Soeurs des Saints Coeurs (SSCC), Batroun",1,1,2,Educational loan,Lebanese American University,0,2024-09-15,2027-09-15,6887,6887.0,,unknown,0,0.0,6887,6887.0,0,3,3.0,loan_section_key_value,0,,"Reason: Educational loan
Source: Lebanese American University
Mortgaged Asset: 0
Start Date: 2024-09-15
End Date: 2027-09-15
Total Amount: 6887
Monthly Payment: 0
Remaining Balance: 6887
Remaining Years: 3"
Export,909,202710,Undergraduate,awarded,"L'Athenee de Beyrouth, Bsalim",0,0,1,car purchase,The Bible Society,none,2025-04-28,2025-12-31,10000,10000.0,,unknown,1100,1100.0,2300,2300.0,0,0,0.0,loan_section_key_value,0,,"Reason: car purchase
Source: The Bible Society
Mortgaged Asset: none
Start Date: 2025-04-28
End Date: 2025-12-31
Total Amount: 10000
Monthly Payment: 1100
Remaining Balance: 2300
Remaining Years: 0"
Export,934,202710,Undergraduate,awarded,"Lycee National Schools Bekaata, Bakaata",0,0,1,Housing Loan,Credit Libanais Bank,Home,2011-05-09,2036-05-08,1900,1900.0,,unknown,14,14.0,1043,1043.0,0,11,11.0,loan_section_key_value,0,,"Reason: Housing Loan
Source: Credit Libanais Bank
Mortgaged Asset: Home
Start Date: 2011-05-09
End Date: 2036-05-08
Total Amount: 1900
Monthly Payment: 14
Remaining Balance: 1043
Remaining Years: 11"
Export,934,202710,Undergraduate,awarded,"Lycee National Schools Bekaata, Bakaata",0,0,2,Housing Loan,Credit Libanais Bank,Home,2011-05-09,2036-05-08,1117,1117.0,,unknown,9.3,9.3,457,457.0,0,11,11.0,loan_section_key_value,0,,"Reason: Housing Loan
Source: Credit Libanais Bank
Mortgaged Asset: Home
Start Date: 2011-05-09
End Date: 2036-05-08
Total Amount: 1117
Monthly Payment: 9.3
Remaining Balance: 457
Remaining Years: 11"
Export,935,202610,Undergraduate,denied,"International College (IC), Beirut",1,2,1,housing,credit libanais,House,2010-10-10,2025-11-10,"975,000,000 LBP",975000000.0,lbp,lbp,"6,000,000 LBP",6000000.0,"85,000,000 LBP",85000000.0,0,1,1.0,loan_section_key_value,0,,"Reason: housing
Source: credit libanais
Mortgaged Asset: House
Start Date: 2010-10-10
End Date: 2025-11-10
Total Amount: 975,000,000 LBP
Monthly Payment: 6,000,000 LBP
Remaining Balance: 85,000,000 LBP
Remaining Years: 1"
Export,942,202610,Undergraduate,,"Abu Dhabi Grammar School,Canad",1,1,1,Car,First Abu Dhabi Bank,Car,2022-01-01,2027-01-01,22857,22857.0,,unknown,426,426.0,10911,10911.0,0,3,3.0,loan_section_key_value,0,,"Reason: Car
Source: First Abu Dhabi Bank
Mortgaged Asset: Car
Start Date: 2022-01-01
End Date: 2027-01-01
Total Amount: 22857
Monthly Payment: 426
Remaining Balance: 10911
Remaining Years: 3"
Export,942,202610,Undergraduate,,"Abu Dhabi Grammar School,Canad",1,1,2,Car,First Abu Dhabi Bank,Car,2022-06-01,2027-06-01,19591,19591.0,,unknown,364.5,364.5,11007,11007.0,0,3,3.0,loan_section_key_value,0,,"Reason: Car
Source: First Abu Dhabi Bank
Mortgaged Asset: Car
Start Date: 2022-06-01
End Date: 2027-06-01
Total Amount: 19591
Monthly Payment: 364.5
Remaining Balance: 11007
Remaining Years: 3"
Export,944,202610,Undergraduate,denied,"Al Kawthar School, Bir Hassan",0,0,1,To complete my brother's University tuition fees,Al kared Al Hassan,0,2024-09-16,2026-01-16,5000 $,5000.0,usd,usd,312 $,312.0,4688 $,4688.0,0,1 year and 1 month,1.0,loan_section_key_value,0,,"Reason: To complete my brother's University tuition fees
Source: Al kared Al Hassan
Mortgaged Asset: 0
Start Date: 2024-09-16
End Date: 2026-01-16
Total Amount: 5000 $
Monthly Payment: 312 $
Remaining Balance: 4688 $
Remaining Years: 1 year and 1 month"
Export,949,202510,Graduate,denied,,1,2,1,Personal,Emirates NBD,N/A,2018-04-18,2022-02-23,"600,000 AED",600000.0,,unknown,"14,226 AED",14226.0,"202,100 AED",202100.0,0,Negotiation with the bank to be settled by the end of 2024.,2024.0,loan_section_key_value,0,,"Reason: Personal
Source: Emirates NBD
Mortgaged Asset: N/A
Start Date: 2018-04-18
End Date: 2022-02-23
Total Amount: 600,000 AED
Monthly Payment: 14,226 AED
Remaining Balance: 202,100 AED
Remaining Years: Negotiation with the bank to be settled by the end of 2024."
Export,964,202610,Undergraduate,awarded,"College de La Sagesse, Achrafieh",1,2,1,To buy a house,Blom Bank,house,2010-05-27,2040-04-27,360000000,360000000.0,,likely_lbp_unmarked,1150000,1150000.0,~180000000,180000000.0,0,16,16.0,loan_section_key_value,0,,"Reason: To buy a house
Source: Blom Bank
Mortgaged Asset: house
Start Date: 2010-05-27
End Date: 2040-04-27
Total Amount: 360000000
Monthly Payment: 1150000
Remaining Balance: ~180000000
Remaining Years: 16"
Export,965,202610,Undergraduate,,,1,4,1,Help Pay Istituo Marangoni Tuition Fees,HSBC,No,2025-04-01,2026-03-01,4000,4000.0,,unknown,397,397.0,397,397.0,0,0,0.0,loan_section_key_value,0,,"Reason: Help Pay Istituo Marangoni Tuition Fees
Source: HSBC
Mortgaged Asset: No
Start Date: 2025-04-01
End Date: 2026-03-01
Total Amount: 4000
Monthly Payment: 397
Remaining Balance: 397
Remaining Years: 0"
Export,965,202610,Undergraduate,,,1,4,2,Help pay Istituo Maranngoni Tuition Fees,HSBC,No,2025-08-01,2027-08-01,11800,11800.0,,unknown,543,543.0,9231,9231.0,0,1.5,1.5,loan_section_key_value,0,,"Reason: Help pay Istituo Maranngoni Tuition Fees
Source: HSBC
Mortgaged Asset: No
Start Date: 2025-08-01
End Date: 2027-08-01
Total Amount: 11800
Monthly Payment: 543
Remaining Balance: 9231
Remaining Years: 1.5"
Export,970,202610,Undergraduate,awarded,"Jesus & Mary School, Rabweh",1,1,1,Appartment purchase,Lebanese National Housing Corporation,salaries as state officials,2012-08-18,2026-09-05,245000000 L.L.,245000000.0,lbp,lbp,1910000L.L.,,42009406,42009406.0,0,2,2.0,loan_section_key_value,1,monthly_payment_unparsed,"Reason: Appartment purchase
Source: Lebanese National Housing Corporation
Mortgaged Asset: salaries as state officials
Start Date: 2012-08-18
End Date: 2026-09-05
Total Amount: 245000000 L.L.
Monthly Payment: 1910000L.L.
Remaining Balance: 42009406
Remaining Years: 2"
Export,975,202610,Undergraduate,awarded,"International College (IC), Beirut",0,0,1,school tution,ADCB,salary,2025-01-10,2027-01-05,8700,8700.0,,unknown,460,460.0,all,,0,2,2.0,loan_section_key_value,1,remaining_balance_unparsed,"Reason: school tution
Source: ADCB
Mortgaged Asset: salary
Start Date: 2025-01-10
End Date: 2027-01-05
Total Amount: 8700
Monthly Payment: 460
Remaining Balance: all
Remaining Years: 2"
Export,975,202610,Undergraduate,awarded,"International College (IC), Beirut",0,0,2,credit cover,ADCB,salary,2025-01-10,2026-01-05,4400,4400.0,,unknown,400,400.0,all,,0,1,1.0,loan_section_key_value,1,remaining_balance_unparsed,"Reason: credit cover
Source: ADCB
Mortgaged Asset: salary
Start Date: 2025-01-10
End Date: 2026-01-05
Total Amount: 4400
Monthly Payment: 400
Remaining Balance: all
Remaining Years: 1"
Export,980,202610,Undergraduate,denied,"Rafic Hariri High School (RHHS), Saida",0,0,1,Expenses during the war,NBK-,Salary domiciliation,2024-11-25,2025-11-25,2000,2000.0,,unknown,125,125.0,1750,1750.0,0,1,1.0,loan_section_key_value,0,,"Reason: Expenses during the war
Source: NBK-
Mortgaged Asset: Salary domiciliation
Start Date: 2024-11-25
End Date: 2025-11-25
Total Amount: 2000
Monthly Payment: 125
Remaining Balance: 1750
Remaining Years: 1"
Export,1010,202610,Undergraduate,awarded,"Phoenix International School, Haret Hreik",1,1,1,House Loan,المؤسسة العامة للإسكان,Byblos Bank,2016-08-27,2031-08-27,"225,000,000 L.L",225000000.0,lbp,lbp,"1,250,000 L.L",1250000.0,الفوائد على قيمة القرض,,0,حسب تحديد الفوائد وقيمتها وطريقة دفعها,,loan_section_key_value,1,remaining_balance_unparsed; remaining_years_unparsed,"Reason: House Loan
Source: المؤسسة العامة للإسكان
Mortgaged Asset: Byblos Bank
Start Date: 2016-08-27
End Date: 2031-08-27
Total Amount: 225,000,000 L.L
Monthly Payment: 1,250,000 L.L
Remaining Balance: الفوائد على قيمة القرض
Remaining Years: حسب تحديد الفوائد وقيمتها وطريقة دفعها"
